Date,Open,High,Low,Close,Volume,Currency
20181218,81.75282287597656,85.1101303100586,77.32386016845703,84.6118392944336,112996794.0,0
20181219,84.4066390991211,96.96793365478516,82.73616790771484,86.51200866699219,188633838.0,0
20181220,85.49822235107422,119.51566314697266,85.11631774902344,112.030029296875,424270497.0,0
20181221,110.21671295166016,134.58787536621094,103.09371185302734,108.41864013671876,492080721.0,0
20181222,109.33136749267578,114.73332214355467,102.4944305419922,109.0893783569336,207087564.0,0
20181223,108.98458099365234,113.85374450683594,105.30731201171876,106.97122192382812,168248047.0,0
20181224,107.40235900878906,113.25111389160156,101.47815704345705,102.46221923828124,168359714.0,0
20181225,102.55119323730467,102.55119323730467,90.2860107421875,93.45499420166016,146914405.0,0
20181226,93.3686752319336,98.8874969482422,91.46649932861328,94.51141357421876,118701099.0,0
20181227,94.79542541503906,98.44731903076172,84.59296417236328,84.87197875976562,92318856.0,0
20181228,85.27572631835938,94.49727630615234,82.70030212402344,93.63550567626952,113487961.0,0
20181229,94.09813690185548,94.09813690185548,89.42781829833984,89.42781829833984,75204687.0,0
20181230,89.57188415527344,90.21086883544922,87.79936981201172,88.56031799316406,57931119.0,0
20181231,88.75263214111328,88.75263214111328,84.89911651611328,84.95630645751953,52690384.0,0
20190101,84.78556823730469,95.24066162109376,84.69229125976562,92.14231872558594,108083721.0,0
20190102,92.54141998291016,95.7871322631836,90.3228530883789,94.8837661743164,94042085.0,0
20190103,95.23699188232422,96.27689361572266,87.35235595703125,88.64332580566406,75308623.0,0
20190104,88.27017211914062,90.07243347167967,85.7352066040039,87.64524841308594,66629980.0,0
20190105,87.48159790039062,91.80607604980467,86.98387908935547,88.52013397216797,66121035.0,0
20190106,88.42558288574219,91.6726303100586,87.23430633544922,90.37570190429688,57596543.0,0
20190107,90.16503143310548,90.53701782226562,88.01998138427734,88.78430938720703,44587533.0,0
20190108,88.95458221435547,89.524169921875,86.8529052734375,87.57784271240234,54825087.0,0
20190109,87.6833724975586,88.09657287597656,86.69998931884766,87.04032135009766,44904722.0,0
20190110,87.1030044555664,89.79031372070312,75.1017074584961,75.91951751708984,100285980.0,0
20190111,75.59527587890625,76.0287857055664,73.43364715576172,75.0285873413086,73534881.0,0
20190112,75.05068969726562,84.98070526123047,75.05068969726562,82.79888916015625,176584499.0,0
20190113,82.8058090209961,87.8926773071289,75.20513916015625,77.44318389892578,134938585.0,0
20190114,78.99817657470703,81.4769515991211,76.412353515625,80.36785125732422,87682393.0,0
20190115,80.43505859375,81.61741638183594,76.7171401977539,77.44013977050781,61102447.0,0
20190116,77.43059539794922,79.37362670898438,76.87271881103516,78.19503784179688,66358792.0,0
20190117,78.12467956542969,78.28844451904297,76.49771118164062,78.05489349365234,62380870.0,0
20190118,77.90496826171875,77.90496826171875,75.42603302001953,75.96495819091797,59556650.0,0
20190119,76.12679290771484,77.86560821533203,75.78472137451172,77.53108978271484,57607818.0,0
20190120,77.42483520507812,77.42483520507812,74.64818572998047,75.34282684326172,57177839.0,0
20190121,75.44026947021484,76.99463653564453,74.43959045410156,75.00953674316406,54569897.0,0
20190122,75.01875305175781,76.75685119628906,73.33631896972656,75.92505645751953,60200752.0,0
20190123,75.91741180419922,76.54320526123047,75.14847564697266,75.53712463378906,57199065.0,0
20190124,75.57713317871094,75.67604064941406,74.0955581665039,74.52320861816406,57765740.0,0
20190125,74.69496154785156,76.25634002685547,73.99006652832031,74.73625946044922,62356147.0,0
20190126,74.83116912841797,75.44194030761719,73.74459838867188,73.97471618652344,48715609.0,0
20190127,74.04559326171875,74.1363525390625,71.64480590820312,71.82894897460938,56898464.0,0
20190128,71.87930297851562,71.87930297851562,62.657264709472656,64.99356079101562,88068769.0,0
20190129,65.0004653930664,65.81678009033203,61.98493957519531,63.54367446899414,86525991.0,0
20190130,63.52341079711914,68.06768035888672,63.06752395629883,66.37735748291016,90454423.0,0
20190131,66.2894058227539,67.3044204711914,62.990570068359375,63.9759521484375,76607875.0,0
20190201,64.0629653930664,65.0291748046875,63.38142013549805,64.34941864013672,66405205.0,0
20190202,64.23390197753906,66.0228500366211,64.13507843017578,65.7507095336914,67771998.0,0
20190203,65.65081024169922,65.6658935546875,63.5191764831543,63.71969985961914,58052365.0,0
20190204,63.87008666992188,64.22350311279297,62.850772857666016,63.00328063964844,49250475.0,0
20190205,62.85504150390625,62.99195861816406,60.57122039794922,60.93704605102539,48771767.0,0
20190206,61.25613021850586,67.71285247802734,57.51321792602539,62.88685607910156,146371619.0,0
20190207,62.50761413574219,65.87168884277344,61.10201644897461,62.5038948059082,92434471.0,0
20190208,62.47726821899414,68.16730499267578,61.50225830078125,67.34107208251953,94084306.0,0
20190209,67.41019439697266,67.5173568725586,65.43411254882812,66.08634185791016,72906743.0,0
20190210,66.0081787109375,66.61217498779297,63.80294799804688,66.61217498779297,80275617.0,0
20190211,66.75550079345703,66.89215850830078,64.9701156616211,64.97512817382812,71458349.0,0
20190212,64.92506408691406,66.27930450439453,64.30397033691406,65.50086975097656,64185736.0,0
20190213,65.59579467773438,66.05415344238281,64.4391098022461,64.55147552490234,59144580.0,0
20190214,64.54012298583984,64.75641632080078,62.69087219238281,62.6961669921875,59115294.0,0
20190215,62.707664489746094,63.549766540527344,62.027587890625,62.40342712402344,69091467.0,0
20190216,62.34933853149414,63.139007568359375,62.06864929199219,62.293975830078125,71658497.0,0
20190217,62.29806518554688,63.48714447021485,61.77266311645508,62.86761474609375,83425628.0,0
20190218,63.4488639831543,69.95568084716797,63.19701385498047,67.6452865600586,172847783.0,0
20190219,67.69963073730469,70.69256591796875,67.09065246582031,67.09065246582031,137410469.0,0
20190220,67.07139587402344,67.9676513671875,65.65380096435547,67.50337219238281,102500845.0,0
20190221,67.51063537597656,67.96226501464844,64.92512512207031,65.39036560058594,84290326.0,0
20190222,65.31517791748047,66.32710266113281,64.79740905761719,65.95569610595703,73661306.0,0
20190223,65.84420013427734,68.7364730834961,65.1704330444336,68.7364730834961,93440728.0,0
20190224,69.1195297241211,69.8598403930664,60.71668243408203,61.2014045715332,132163469.0,0
20190225,61.23319625854492,71.71314239501953,61.17162322998047,68.3873291015625,189035735.0,0
20190226,68.32328033447266,75.90338134765625,68.32328033447266,74.5801010131836,224567303.0,0
20190227,74.4747085571289,74.4747085571289,66.62653350830078,67.85826873779297,122067413.0,0
20190228,67.81922149658203,69.4697494506836,66.54719543457031,67.31566619873047,94004768.0,0
20190301,67.25029754638672,68.61669921875,66.59049987792969,66.99598693847656,79611503.0,0
20190302,66.86260986328125,67.4109115600586,66.34318542480469,66.91291046142578,70341089.0,0
20190303,66.90524291992188,67.23736572265625,65.22164916992188,65.4133071899414,77359163.0,0
20190304,65.3300552368164,65.54387664794922,62.98381423950195,63.46039581298828,83033489.0,0
20190305,63.41592025756836,67.88541412353516,63.41592025756836,67.28263854980469,108532649.0,0
20190306,67.17193603515625,67.64830017089844,66.28516387939453,66.91051483154297,83949274.0,0
20190307,66.97373962402344,67.31060791015625,66.28473663330078,66.85542297363281,80228565.0,0
20190308,66.9046630859375,70.13980865478516,65.37530517578125,65.5727310180664,103991079.0,0
20190309,65.6339111328125,68.4453353881836,65.46544647216797,66.76921844482422,81346906.0,0
20190310,66.87155151367188,68.0627670288086,66.111083984375,66.81183624267578,73421603.0,0
20190311,66.81441497802734,67.1230239868164,65.15546417236328,65.28668975830078,126738128.0,0
20190312,65.24815368652344,66.06074523925781,64.20430755615234,65.84036254882812,57798152.0,0
20190313,65.91754150390625,65.99613952636719,64.62100219726562,64.98365783691406,54907880.0,0
20190314,64.98682403564453,67.55269622802734,64.98682403564453,66.27400970458984,93890837.0,0
20190315,66.21083068847656,68.35459899902344,65.73516845703125,67.69133758544922,107343633.0,0
20190316,67.6837387084961,71.89471435546875,67.5972900390625,68.98405456542969,247381332.0,0
20190317,68.98079681396484,69.3315200805664,67.34278869628906,68.46751403808594,88594646.0,0
20190318,68.54654693603516,70.25273895263672,66.40264129638672,67.26747131347656,116157796.0,0
20190319,67.25159454345703,67.4755859375,66.22451782226562,67.11702728271484,94744734.0,0
20190320,67.16773986816406,67.26628875732422,66.03436279296875,66.84788513183594,87084621.0,0
20190321,66.88140869140625,68.63970184326172,64.71161651611328,65.93904876708984,111105005.0,0
20190322,65.85958862304688,67.71180725097656,65.6203384399414,66.63890075683594,95048996.0,0
20190323,66.60324096679688,68.1118392944336,66.39580535888672,67.36874389648438,104157457.0,0
20190324,67.33657836914062,67.39958190917969,65.85517120361328,65.91825866699219,78083330.0,0
20190325,66.03069305419922,66.03069305419922,63.68806457519531,64.4012222290039,101968755.0,0
20190326,64.39462280273438,65.20307159423828,63.22370910644531,64.42920684814453,102461049.0,0
20190327,64.49624633789062,66.07882690429688,64.24630737304688,66.0254135131836,100937303.0,0
20190328,66.01262664794922,66.03130340576172,64.19438934326172,64.68040466308594,82857486.0,0
20190329,64.68040466308594,65.18097686767578,64.0856704711914,64.36421966552734,100661362.0,0
20190330,64.24933624267578,68.76103973388672,64.17867279052734,65.0184097290039,81489759.0,0
20190331,65.0184097290039,65.16594696044922,64.44078063964844,64.98201751708984,65214626.0,0
20190401,64.97100067138672,66.66077423095703,64.71296691894531,66.08122253417969,87877273.0,0
20190402,66.10160064697266,80.36067199707031,65.97636413574219,78.82975769042969,329007780.0,0
20190403,78.64442443847656,95.13609313964844,78.64442443847656,82.05205535888672,654020727.0,0
20190404,82.49937438964844,93.24657440185548,80.83537292480469,83.004150390625,360592952.0,0
20190405,82.90271759033203,85.97085571289062,82.53605651855469,84.3237533569336,174697160.0,0
20190406,84.33259582519531,89.26628112792969,82.592041015625,84.65802764892578,188899709.0,0
20190407,84.64784240722656,87.51899719238281,83.56273651123047,86.4133071899414,176075347.0,0
20190408,86.34375762939453,87.8725357055664,81.32823944091797,83.15901947021484,171370508.0,0
20190409,83.15901947021484,83.1666488647461,77.4603500366211,78.65434265136719,134536135.0,0
20190410,78.6619644165039,82.0626220703125,78.59864044189453,80.06678009033203,123540292.0,0
20190411,80.06866455078125,84.11888122558594,69.14916229248047,71.74871063232422,199924705.0,0
20190412,71.76636505126953,74.37418365478516,69.10690307617188,71.44705200195312,143465843.0,0
20190413,71.41743469238281,72.0156478881836,69.50057220458984,69.95690155029297,96837329.0,0
20190414,69.95690155029297,71.06087493896484,69.23560333251953,71.04638671875,83823672.0,0
20190415,71.04638671875,74.29692077636719,59.03321075439453,59.289512634277344,237454559.0,0
20190416,59.29639053344727,61.41767883300781,54.23748397827149,57.46571731567383,191336609.0,0
20190417,57.3356819152832,57.3356819152832,54.795372009277344,55.34042739868164,119936671.0,0
20190418,55.32665252685547,62.59064865112305,54.83222579956055,59.4921875,175668105.0,0
20190419,59.49824523925781,60.91001892089844,57.96458435058594,59.39594268798828,118232833.0,0
20190420,59.396263122558594,59.60456466674805,58.39273071289063,58.75252914428711,97374625.0,0
20190421,58.77461624145508,58.845951080322266,55.08623123168945,56.62556076049805,123194177.0,0
20190422,56.61248779296875,59.6966438293457,55.597164154052734,57.81051635742188,106421505.0,0
20190423,57.81562042236328,58.9421272277832,56.306549072265625,56.33031845092773,94085913.0,0
20190424,56.33031845092773,56.35984802246094,50.289794921875,54.09767150878906,122432498.0,0
20190425,54.18754577636719,55.95292282104492,50.51683044433594,51.398704528808594,119815217.0,0
20190426,51.50971221923828,56.02235794067383,50.916263580322266,53.8370246887207,147698251.0,0
20190427,53.8719482421875,55.1880989074707,52.97098922729492,54.49734878540039,92755636.0,0
20190428,54.49562072753906,55.41632461547852,54.02996444702149,54.27997589111328,97437821.0,0
20190429,54.275657653808594,54.41837310791016,52.218971252441406,52.754878997802734,104679316.0,0
20190430,52.77577209472656,54.43456268310547,52.46327972412109,54.19306564331055,113908288.0,0
20190501,54.19819259643555,55.13994216918945,53.16733932495117,53.53136444091797,106057394.0,0
20190502,53.50093460083008,54.08171081542969,52.56389617919922,53.13694763183594,95570062.0,0
20190503,53.14466094970703,55.36505508422852,52.77798461914063,54.16404724121094,123618537.0,0
20190504,54.1743392944336,54.96474075317383,52.96092224121094,53.56682586669922,122251186.0,0
20190505,53.58889389038086,54.711334228515625,53.04613494873047,53.65534210205078,89974873.0,0
20190506,53.64010238647461,53.64010238647461,51.77452087402344,52.84075927734375,98035276.0,0
20190507,52.79954147338867,53.766544342041016,52.619625091552734,52.802677154541016,97303577.0,0
20190508,52.707763671875,59.204010009765625,52.48478317260742,59.09003829956055,133689050.0,0
20190509,59.05671310424805,59.113800048828125,55.93733978271485,56.74189758300781,124125121.0,0
20190510,56.70762252807617,58.52118682861328,55.70827102661133,57.87385177612305,108481767.0,0
20190511,57.83626174926758,63.3204345703125,57.36727523803711,60.96836853027344,201908379.0,0
20190512,60.966941833496094,64.5237045288086,55.995384216308594,57.75450134277344,194447328.0,0
20190513,57.75450134277344,61.86088943481445,57.16399383544922,60.46294403076172,179303818.0,0
20190514,60.45187377929688,63.84615707397461,58.52206802368164,60.23326110839844,213959690.0,0
20190515,60.364559173583984,74.2238540649414,59.96624755859375,72.74008178710938,237979817.0,0
20190516,72.52311706542969,75.02131652832031,63.981048583984375,64.76573181152344,278082971.0,0
20190517,64.69871520996094,65.55809020996094,55.6721076965332,60.32320785522461,204200358.0,0
20190518,60.085357666015625,61.151344299316406,59.32518768310547,59.56681823730469,109057663.0,0
20190519,59.54824447631836,66.71125793457031,59.41493225097656,65.578369140625,180383225.0,0
20190520,65.578369140625,65.578369140625,60.705997467041016,63.15008544921875,133817626.0,0
20190521,63.17171096801758,139.31365966796875,61.71480941772461,104.28223419189452,849739777.0,0
20190522,104.28223419189452,118.38643646240234,98.27265167236328,104.7144546508789,645603421.0,0
20190523,104.8092803955078,105.94403839111328,95.7999038696289,101.76097106933594,311327876.0,0
20190524,101.7328872680664,101.93003845214844,96.58527374267578,99.06857299804688,263760378.0,0
20190525,99.06857299804688,99.6504898071289,88.68924713134766,92.83889770507812,232005986.0,0
20190526,92.81694793701172,114.7796401977539,88.82646179199219,106.0843505859375,395277784.0,0
20190527,106.2899169921875,121.68484497070312,104.24275207519533,117.04971313476562,464164742.0,0
20190528,116.76358032226562,126.37886810302734,113.97281646728516,121.71556854248048,360355881.0,0
20190529,121.70410919189452,201.16526794433597,114.6219482421875,201.16526794433597,1372257576.0,0
20190530,201.09678649902344,251.06741333007807,176.48483276367188,184.6964569091797,1701098408.0,0
20190531,184.6964569091797,199.3709716796875,177.68280029296875,195.7880859375,860474026.0,0
20190601,195.776123046875,196.07177734375,185.93975830078125,189.0402984619141,443075483.0,0
20190602,189.0402984619141,193.2821502685547,184.4444274902344,191.96612548828125,399065617.0,0
20190603,191.96612548828125,236.1132659912109,191.96612548828125,220.99575805664065,1276844770.0,0
20190604,220.64707946777344,233.27442932128903,207.32701110839844,229.24009704589844,1041376694.0,0
20190605,229.24009704589844,233.957763671875,204.86236572265625,217.8052673339844,908076210.0,0
20190606,217.52532958984372,217.70497131347656,179.06558227539062,200.2810821533203,804600969.0,0
20190607,200.0026397705078,209.5557556152344,192.74887084960935,203.9805450439453,645656461.0,0
20190608,203.888671875,204.54576110839844,190.4146270751953,195.4355010986328,490959287.0,0
20190609,195.4234313964844,198.16357421875,182.0423126220703,185.37179565429688,486304407.0,0
20190610,185.2010803222656,194.11648559570312,181.54888916015625,192.3895721435547,521254229.0,0
20190611,192.2421417236328,192.6280670166016,182.7362365722656,186.2473907470703,374841356.0,0
20190612,186.1220703125,192.72659301757807,184.6527557373047,189.49790954589844,400363266.0,0
20190613,189.46051025390625,218.3302459716797,189.46051025390625,213.05657958984372,620178218.0,0
20190614,212.96212768554688,216.0753631591797,203.5487060546875,215.7213897705078,484575773.0,0
20190615,215.4513702392578,215.54241943359372,204.554931640625,209.90994262695312,393473435.0,0
20190616,209.90994262695312,218.75169372558597,208.11892700195312,212.1680450439453,459971394.0,0
20190617,212.1336212158203,233.82212829589844,211.99668884277344,225.3526306152344,486086957.0,0
20190618,225.3682098388672,230.53399658203125,218.9620819091797,222.49668884277344,409787530.0,0
20190619,222.906494140625,226.81298828125,221.44358825683597,224.3870849609375,282370528.0,0
20190620,224.3370056152344,226.7716064453125,208.6970977783203,217.4420318603516,418563454.0,0
20190621,217.0009307861328,225.4980316162109,217.0009307861328,222.3048248291016,463710554.0,0
20190622,222.49366760253903,255.88140869140625,222.27960205078125,238.34353637695312,790157733.0,0
20190623,238.52549743652344,244.5113677978516,231.25511169433597,237.36614990234372,481450076.0,0
20190624,237.36614990234372,239.35044860839844,228.51109313964844,234.97618103027344,429771128.0,0
20190625,235.33518981933597,245.3837738037109,233.89341735839844,238.0237274169922,503047721.0,0
20190626,238.0237274169922,250.05731201171875,200.96890258789065,219.2951202392578,944584216.0,0
20190627,219.5318756103516,225.87496948242188,181.80810546875,197.10960388183597,824199502.0,0
20190628,197.3960418701172,226.5647125244141,193.3539276123047,211.30751037597656,710425552.0,0
20190629,210.90036010742188,214.5238494873047,203.97732543945312,214.3581085205078,494932038.0,0
20190630,214.5033264160156,219.001953125,194.203125,194.203125,474619499.0,0
20190701,194.203125,203.1151580810547,186.832275390625,197.5303497314453,472842297.0,0
20190702,197.6083068847656,198.5253143310547,183.07286071777344,196.00721740722656,440032169.0,0
20190703,196.03073120117188,205.66583251953125,196.03073120117188,203.96392822265625,387613310.0,0
20190704,203.97817993164065,205.45724487304688,194.69515991210935,196.28338623046875,343528997.0,0
20190705,196.1026153564453,204.0784149169922,194.6868133544922,198.7159423828125,342311892.0,0
20190706,198.77593994140625,203.2924346923828,195.85401916503903,198.28396606445312,294431974.0,0
20190707,198.43746948242188,202.49240112304688,189.7120361328125,199.55247497558597,321610434.0,0
20190708,199.69699096679688,202.19418334960935,196.72561645507807,201.51138305664065,335586229.0,0
20190709,201.41567993164065,213.5461883544922,200.6474609375,204.77688598632807,415041486.0,0
20190710,204.9547576904297,208.51055908203125,183.18307495117188,190.97520446777344,417095458.0,0
20190711,191.0071563720703,191.36444091796875,154.1837158203125,162.78677368164062,454676972.0,0
20190712,163.0895538330078,170.11485290527344,154.79539489746094,166.6054229736328,355403798.0,0
20190713,166.683837890625,166.84695434570312,148.39613342285156,153.79640197753906,274784587.0,0
20190714,153.99143981933594,155.35238647460938,125.40316772460938,126.40275573730467,354809356.0,0
20190715,126.3114776611328,132.69418334960938,106.7023696899414,129.3389434814453,579118154.0,0
20190716,129.4168701171875,135.435302734375,110.61256408691406,111.3319320678711,402596666.0,0
20190717,111.23340606689452,124.66169738769533,108.61280059814452,120.24964904785156,410415966.0,0
20190718,120.17900848388672,138.3026580810547,118.69713592529295,135.4487762451172,423360161.0,0
20190719,135.4487762451172,146.9445037841797,133.919677734375,145.94815063476562,343949930.0,0
20190720,146.0564727783203,181.2776031494141,146.02166748046875,172.86441040039062,598603382.0,0
20190721,172.9683074951172,188.06825256347656,164.7484130859375,176.69918823242188,508699424.0,0
20190722,176.76776123046875,178.5001983642578,163.84454345703125,168.3826446533203,407459369.0,0
20190723,168.45196533203125,181.3856658935547,163.4788818359375,169.9188995361328,487997158.0,0
20190724,169.87477111816406,170.07054138183594,156.66795349121094,168.15023803710938,473528100.0,0
20190725,168.11611938476562,170.70155334472656,161.90768432617188,162.05136108398438,362315489.0,0
20190726,162.1221923828125,163.96978759765625,156.5819549560547,163.14468383789062,335536585.0,0
20190727,163.14468383789062,164.93301391601562,147.82977294921875,151.85313415527344,389906728.0,0
20190728,151.85313415527344,152.0662841796875,138.1224822998047,147.86671447753906,331028992.0,0
20190729,147.63636779785156,153.05874633789062,144.68121337890625,146.35250854492188,351580630.0,0
20190730,146.31442260742188,151.41632080078125,142.78343200683594,146.8799285888672,310051662.0,0
20190731,146.7039031982422,151.44285583496094,145.7590789794922,147.9765625,372187747.0,0
20190801,148.03260803222656,148.76136779785156,141.75804138183594,146.74267578125,294749555.0,0
20190802,146.7372589111328,157.0321502685547,145.71522521972656,148.54287719726562,315048239.0,0
20190803,148.5077667236328,155.25120544433594,147.91419982910156,151.7406005859375,303058062.0,0
20190804,151.81417846679688,153.5789794921875,146.47955322265625,150.50392150878906,304525776.0,0
20190805,150.3739471435547,158.00596618652344,150.15170288085938,154.03994750976562,356214803.0,0
20190806,154.1621551513672,160.49293518066406,143.41375732421875,147.0782928466797,386226479.0,0
20190807,147.30322265625,151.07569885253906,144.7981719970703,147.2584686279297,338490075.0,0
20190808,147.2584686279297,148.01922607421875,139.9459991455078,144.11654663085938,310419705.0,0
20190809,144.1553955078125,146.9176483154297,138.52920532226562,140.6494903564453,341459784.0,0
20190810,140.6494903564453,146.0652313232422,139.29689025878906,141.46746826171875,339805538.0,0
20190811,141.5242919921875,147.4186248779297,141.5242919921875,145.83984375,296628678.0,0
20190812,145.8499755859375,147.59750366210938,142.35728454589844,142.45562744140625,248822151.0,0
20190813,142.52903747558594,144.24209594726562,139.7997589111328,143.02728271484375,302211348.0,0
20190814,143.02728271484375,151.7621307373047,130.47097778320312,133.92417907714844,413771458.0,0
20190815,134.6320037841797,138.21829223632812,124.9072265625,135.53366088867188,402042236.0,0
20190816,135.5164031982422,137.684326171875,131.3252716064453,134.84988403320312,305356492.0,0
20190817,134.9412078857422,136.75999450683594,130.92127990722656,133.48760986328125,259106571.0,0
20190818,133.51028442382812,138.8296661376953,131.4389190673828,136.60145568847656,263906620.0,0
20190819,136.6947784423828,145.9858856201172,136.00396728515625,145.86477661132812,310302000.0,0
20190820,146.06312561035156,146.873046875,139.96920776367188,140.52967834472656,261710692.0,0
20190821,140.5646514892578,140.73712158203125,130.58108520507812,133.26104736328125,308967051.0,0
20190822,133.28814697265625,137.20672607421875,129.47244262695312,135.1671905517578,308386970.0,0
20190823,135.1671905517578,136.50723266601562,133.63673400878906,136.2455291748047,298744767.0,0
20190824,136.17422485351562,136.63690185546875,131.06346130371094,133.65647888183594,289320210.0,0
20190825,133.3251953125,135.54971313476562,131.5611572265625,132.94403076171875,283207352.0,0
20190826,132.7590789794922,135.86277770996094,130.2784423828125,131.65699768066406,330515940.0,0
20190827,131.5871124267578,135.1455535888672,128.1039276123047,134.1949462890625,341224340.0,0
20190828,134.3035125732422,134.3035125732422,125.31858825683594,125.6192398071289,292196902.0,0
20190829,125.69647979736328,134.44076538085938,120.63101959228516,128.87657165527344,392524362.0,0
20190830,128.87657165527344,131.53424072265625,125.95939636230467,130.40545654296875,322508749.0,0
20190831,130.47547912597656,130.47547912597656,126.98001098632812,129.41342163085938,279414915.0,0
20190901,129.3859100341797,129.85731506347656,127.27544403076172,129.6526641845703,280438624.0,0
20190902,130.019287109375,135.2461700439453,128.70062255859375,133.64524841308594,327131780.0,0
20190903,133.780517578125,137.2967987060547,133.69436645507812,135.16555786132812,355166862.0,0
20190904,135.24026489257812,135.4564971923828,131.5850067138672,131.8544464111328,288271329.0,0
20190905,131.94451904296875,133.83531188964844,129.2454376220703,130.5293731689453,298935720.0,0
20190906,130.5293731689453,137.33180236816406,129.62171936035156,131.2370147705078,357116235.0,0
20190907,131.42572021484375,136.03846740722656,130.5592803955078,134.61158752441406,322452434.0,0
20190908,134.7860565185547,137.90335083007812,133.7969512939453,135.53244018554688,307391476.0,0
20190909,135.53244018554688,138.1766357421875,128.10523986816406,131.41888427734375,358026181.0,0
20190910,131.3419189453125,132.00430297851562,125.14222717285156,126.34810638427734,329559950.0,0
20190911,126.49108123779295,127.34027099609376,113.06136322021484,120.1178970336914,352362965.0,0
20190912,120.1178970336914,120.58517456054688,117.1528091430664,120.0777816772461,223982727.0,0
20190913,120.0819091796875,120.39180755615234,116.93183135986328,118.12244415283205,259858641.0,0
20190914,117.77916717529295,121.30057525634766,117.05108642578124,119.60995483398438,206474305.0,0
20190915,119.60995483398438,124.8027572631836,118.22574615478516,119.79550170898438,288012019.0,0
20190916,119.75167083740234,124.20597076416016,119.6905517578125,122.75604248046876,290530221.0,0
20190917,122.68205261230467,126.91748046875,120.67498779296876,125.3305206298828,261322488.0,0
20190918,125.47985076904295,130.03457641601562,122.2284927368164,125.8038558959961,392307803.0,0
20190919,125.7516098022461,126.33524322509766,119.3641128540039,122.86302947998048,309211017.0,0
20190920,122.86228942871094,126.75595092773438,122.22370910644533,122.92615509033205,281651168.0,0
20190921,122.96617126464844,123.85726165771484,121.86632537841795,122.4684066772461,251839198.0,0
20190922,122.4714126586914,122.52023315429688,117.5970230102539,119.9474105834961,242721087.0,0
